V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,variable,generation,rate,popSize,chroms,generationMean,generationSD
0.0017865,0.0006335,0.0006289,0.0019865,0.00134955,0.0016107,0.00098715,0.00149665,0.00227155,0.00047925,1e-11_10000_5,85,1e-11,10000,5,0.001323025,0.000619169376956832
0.00197775,0.000591,0.0005975,0.0018768,0.00117575,0.0013861,0.0010333,0.00144875,0.0022218,0.00041655,1e-11_10000_5,86,1e-11,10000,5,0.00127253,0.000626009443574491
0.00180465,0.000576,0.0003843,0.00191235,0.00108615,0.00123285,0.00107285,0.00129865,0.00196235,0.00038575,1e-11_10000_5,87,1e-11,10000,5,0.00117159,0.000596642069232281
0.00160565,0.00061685,0.0003705,0.001616,0.00102865,0.00103135,0.0009844,0.00128045,0.0019767,0.00039775,1e-11_10000_5,88,1e-11,10000,5,0.00109083,0.00053791659473276
0.00165135,0.00056785,0.000315,0.0015571,0.0009713,0.00121315,0.0009947,0.001285,0.0019619,0.00038265,1e-11_10000_5,89,1e-11,10000,5,0.00109,0.000552114942742904
0.00156815,0.000571,0.0003007,0.0015835,0.0010018,0.0010401,0.00096455,0.00137035,0.00188695,0.0004239,1e-11_10000_5,90,1e-11,10000,5,0.0010711,0.000531703201461534
0.00150045,0.0005631,0.00033525,0.00161235,0.00082965,0.00087625,0.00086305,0.0014555,0.0019098,0.00039135,1e-11_10000_5,91,1e-11,10000,5,0.001033675,0.000549304250974712
0.0013973,0.00053845,0.00034115,0.00130775,0.00078445,0.00096005,0.00074035,0.0014771,0.00181505,0.00038735,1e-11_10000_5,92,1e-11,10000,5,0.0009749,0.000502893388304122
0.00143315,0.0005901,0.0003272,0.00138535,0.0007895,0.0010487,0.0008435,0.001463,0.00179935,0.0003473,1e-11_10000_5,93,1e-11,10000,5,0.001002715,0.000506319901648706
0.0015082,0.00054555,0.00032475,0.0015683,0.000805,0.00078285,0.0007752,0.00142345,0.0016874,0.00033825,1e-11_10000_5,94,1e-11,10000,5,0.000975895,0.000523170343222719
0.00130965,0.0005111,0.00039885,0.00147065,0.0008681,0.00066705,0.0008772,0.001405,0.00166035,0.00037785,1e-11_10000_5,95,1e-11,10000,5,0.00095458,0.000474653114389867
0.00130665,0.000556,0.0004058,0.00144245,0.00077355,0.00070705,0.00079395,0.00136065,0.00150955,0.00040035,1e-11_10000_5,96,1e-11,10000,5,0.0009256,0.000436335487644287
0.0012141,0.00047775,0.0003653,0.0012244,0.0008434,0.00071285,0.00077855,0.00139275,0.00134205,0.000315,1e-11_10000_5,97,1e-11,10000,5,0.000866615,0.000406934650807446
0.00102845,0.00042055,0.00036035,0.0012157,0.0008553,0.0005865,0.00066035,0.0013407,0.0013272,0.00026045,1e-11_10000_5,98,1e-11,10000,5,0.000805555,0.000407091954156415
0.000942,0.0003854,0.0004069,0.00107975,0.0008645,0.00065575,0.00055075,0.0012857,0.0013261,0.00021035,1e-11_10000_5,99,1e-11,10000,5,0.00077072,0.000389264027221742
0.0008873,0.0004303,0.00033485,0.00100825,0.0008758,0.0006291,0.00057765,0.0012499,0.0012797,0.000204,1e-11_10000_5,100,1e-11,10000,5,0.000747685,0.000372498090263561
0.00066175,0.0004215,0.00025105,0.00095755,0.0007975,0.0007083,0.00059715,0.00123885,0.0010176,0.0001536,1e-11_10000_5,101,1e-11,10000,5,0.000680485,0.000342059184328287
0.0005883,0.0003975,0.0002571,0.0009228,0.0006596,0.00058565,0.0006793,0.0013266,0.0011326,0.00011505,1e-11_10000_5,102,1e-11,10000,5,0.00066645,0.00037647498957803
0.0006156,0.000427,0.0002606,0.00078345,0.0005907,0.00066405,0.0007864,0.001401,0.00116145,0.00011455,1e-11_10000_5,103,1e-11,10000,5,0.00068048,0.000386676864233346
0.0005892,0.0004501,0.000242,0.0007776,0.0006433,0.00056635,0.00085005,0.00151855,0.0012063,0.0001046,1e-11_10000_5,104,1e-11,10000,5,0.000694805,0.000423569448228059
0.00068355,0.0004026,0.0002441,0.00085195,0.0006268,0.0005575,0.00081515,0.00142735,0.00116735,0.0001106,1e-11_10000_5,105,1e-11,10000,5,0.000688695,0.000401683037321994
0.00069895,0.00040605,0.00024575,0.0008616,0.000659,0.0004676,0.0008625,0.0014646,0.0011558,0.00014185,1e-11_10000_5,106,1e-11,10000,5,0.00069637,0.000408891291040649
0.00069135,0.00033475,0.0003087,0.0008236,0.000619,0.00042315,0.00092965,0.0015323,0.0009495,0.00014235,1e-11_10000_5,107,1e-11,10000,5,0.000675435,0.000407939776362748
0.0007341,0.000417,0.000239,0.0008556,0.0005994,0.0005119,0.00108085,0.0013434,0.0009882,0.0001337,1e-11_10000_5,108,1e-11,10000,5,0.000690315,0.000383740850089976
0.0006651,0.0003712,0.0001723,0.00071315,0.000539,0.0003938,0.00115355,0.00123445,0.00106375,0.00013395,1e-11_10000_5,109,1e-11,10000,5,0.000644025,0.000397266516508614
0.0007671,0.00042705,0.00015495,0.0006178,0.0005042,0.0004691,0.00120795,0.0010528,0.0010432,0.0001103,1e-11_10000_5,110,1e-11,10000,5,0.000635445,0.000377246279305708
0.00073555,0.00035275,0.00020465,0.0005689,0.0004946,0.00042215,0.0010038,0.001,0.0009499,0.0001287,1e-11_10000_5,111,1e-11,10000,5,0.0005861,0.000324069783294346
0.00068685,0.00031025,0.00022685,0.0006053,0.0004394,0.00033975,0.000836,0.00106675,0.00080215,0.00014345,1e-11_10000_5,112,1e-11,10000,5,0.000545675,0.000301409918595553
0.00068095,0.00024465,0.0002037,0.0006675,0.000352,0.0003771,0.000751,0.00111835,0.0006998,0.00014885,1e-11_10000_5,113,1e-11,10000,5,0.00052439,0.000307939431093555
0.0006234,0.00026085,0.00013635,0.0006418,0.0004576,0.000345,0.0008226,0.00119815,0.0007424,0.0001454,1e-11_10000_5,114,1e-11,10000,5,0.000537355,0.000335430195959027
0.0006727,0.0002485,8.97e-05,0.0004222,0.0004376,0.0003101,0.0007694,0.0009864,0.0006096,0.0001587,1e-11_10000_5,115,1e-11,10000,5,0.00047049,0.000286042539377159
0.00055225,0.0002342,7.715e-05,0.0004116,0.0003836,0.0003541,0.0007372,0.00106815,0.0006039,0.0001656,1e-11_10000_5,116,1e-11,10000,5,0.000458775,0.00029430029660762
0.0005537,0.00032,7.965e-05,0.00038145,0.0003516,0.0003163,0.0007834,0.00102115,0.00048315,0.0001656,1e-11_10000_5,117,1e-11,10000,5,0.0004456,0.000282100598683834
0.00041165,0.0003258,4.75e-05,0.0003884,0.0002441,0.0004122,0.00074995,0.0009697,0.00056025,0.0001449,1e-11_10000_5,118,1e-11,10000,5,0.000425445,0.000276041564352182
0.00035725,0.0002272,5.64e-05,0.0003381,0.0002646,0.00032635,0.00080615,0.0010054,0.00057365,0.0001173,1e-11_10000_5,119,1e-11,10000,5,0.00040724,0.000301543045388585
0.00039685,0.00027115,5.835e-05,0.000345,0.0001681,0.00030655,0.0007576,0.0009561,0.00048925,0.0001104,1e-11_10000_5,120,1e-11,10000,5,0.000385935,0.000283990009654096
0.000411,0.00030975,9.115e-05,0.00030325,0.0002311,0.0002743,0.0008304,0.0009916,0.00053075,0.00012075,1e-11_10000_5,121,1e-11,10000,5,0.000409405,0.000295666657694476
0.0003607,0.00032495,8.12e-05,0.000312,0.0002276,0.000328,0.0008982,0.0009093,0.0005599,0.00014145,1e-11_10000_5,122,1e-11,10000,5,0.00041433,0.00028856205687281
0.00030665,0.00035395,7.08e-05,0.0003725,0.0002246,0.000308,0.0009078,0.00089545,0.00044285,0.00013785,1e-11_10000_5,123,1e-11,10000,5,0.000402045,0.000285392778513714
0.0002873,0.0003402,9.465e-05,0.0004199,0.0001742,0.00031,0.0006754,0.00090685,0.0004936,0.0001584,1e-11_10000_5,124,1e-11,10000,5,0.00038605,0.000250981446857465
0.00016155,0.0003621,9.44e-05,0.0003783,0.0001312,3e-04,0.0007188,0.00097025,0.00044905,0.00015855,1e-11_10000_5,125,1e-11,10000,5,0.00037242,0.000281726117197379
0.0001497,0.0004315,0.00011385,0.0005054,0.0001612,0.00024,0.0006984,0.0008002,0.00034525,0.0001206,1e-11_10000_5,126,1e-11,10000,5,0.00035661,0.000247363062903274
0.0001511,0.00037675,8.38e-05,0.00051395,0.0001586,0.00024,0.0005916,0.0007089,0.0003722,0.0001173,1e-11_10000_5,127,1e-11,10000,5,0.00033142,0.000217338065132539
0.0001639,0.00034845,8.525e-05,0.00047385,0.0001308,0.00026,0.0005064,0.0007419,0.00037895,0.0001311,1e-11_10000_5,128,1e-11,10000,5,0.00032206,0.000209552720494549
0.0001846,0.00031735,9.29e-05,0.00047165,0.0001004,0.00027,0.0004702,0.00066245,0.00033945,0.00012765,1e-11_10000_5,129,1e-11,10000,5,0.000303665,0.00018802394062991
0.0002138,0.0003153,0.00010665,0.0003651,0.0001056,0.00031,0.0004168,0.00067615,0.00035625,0.00014835,1e-11_10000_5,130,1e-11,10000,5,0.0003014,0.000172707643142972
0.0001617,0.00030555,0.0001137,0.0004006,8.26e-05,0.00032,0.0003816,0.00072005,0.00036635,0.00017595,1e-11_10000_5,131,1e-11,10000,5,0.00030281,0.000186922690198678
0.0001675,0.00031775,7.75e-05,0.00044395,4e-05,0.00045,0.0003862,0.0006872,0.0003749,0.00019665,1e-11_10000_5,132,1e-11,10000,5,0.000314165,0.000197157073660684
0.0001752,0.0003195,0.0001127,0.00046555,1e-05,0.00037,0.0003904,0.00065935,0.00043945,0.0001932,1e-11_10000_5,133,1e-11,10000,5,0.000313535,0.000192575683606905
0.0001582,0.0002977,9.815e-05,0.00034925,3e-05,0.00033,0.000344,0.00073275,0.00044085,0.0002208,1e-11_10000_5,134,1e-11,10000,5,0.00030017,0.000197877950879941
9.77e-05,0.000291,0.00010535,0.00034475,2e-05,0.00032,0.0003824,0.00077515,0.00033815,0.000207,1e-11_10000_5,135,1e-11,10000,5,0.00028815,0.000211070013397345
0.0001249,0.0002837,8.08e-05,0.00025515,3e-05,0.00034,0.0005092,0.00086965,0.0004417,0.00027255,1e-11_10000_5,136,1e-11,10000,5,0.000320765,0.0002450106948346
0.0001194,0.0003024,9.805e-05,0.0002195,3e-05,4e-04,0.0004088,0.0008422,0.0005339,0.0002514,1e-11_10000_5,137,1e-11,10000,5,0.000320565,0.000240704159187165
0.0001654,0.0002883,5.28e-05,0.0002768,4e-05,0.00041,0.000406,0.00080605,0.00064575,0.0002031,1e-11_10000_5,138,1e-11,10000,5,0.00032942,0.000246576569356368
0.0001399,0.0002985,6.46e-05,0.0002514,6e-05,0.00035,0.0003683,0.0008858,0.000609,0.00024105,1e-11_10000_5,139,1e-11,10000,5,0.000326855,0.000254532273057421
0.000121,0.0003108,5.155e-05,0.0002116,6e-05,0.00035,0.000384,0.00085695,0.00065135,0.0002244,1e-11_10000_5,140,1e-11,10000,5,0.000322165,0.000258907580089455
9.73e-05,0.0002872,4.605e-05,0.00021075,4e-05,0.00036,0.0004216,0.00087,0.0006816,0.00021045,1e-11_10000_5,141,1e-11,10000,5,0.000322495,0.000273490070356006
0.0001304,0.0003566,3.915e-05,0.00013825,3e-05,0.00035,0.0003384,0.0007757,0.0008309,0.0002001,1e-11_10000_5,142,1e-11,10000,5,0.00031895,0.000282367441859401
0.0001565,0.00041495,2.255e-05,0.00012085,4e-05,0.00028,0.0002884,0.0008145,0.00071395,0.0001587,1e-11_10000_5,143,1e-11,10000,5,0.00030104,0.00027224034805868
0.0001926,0.0004266,1.34e-05,0.00015825,3e-05,0.00017,0.0002888,0.00087605,0.0007337,0.00012765,1e-11_10000_5,144,1e-11,10000,5,0.000301705,0.000292370603334953
0.0002239,0.0004024,1.34e-05,0.00018085,5e-05,0.0001227,0.0003352,0.0009978,0.00073465,0.0001449,1e-11_10000_5,145,1e-11,10000,5,0.00032058,0.000316833936699408
0.0002261,0.0003841,1.58e-05,0.0001667,3e-05,0.00013,0.0002668,0.0010584,0.0007531,0.0001311,1e-11_10000_5,146,1e-11,10000,5,0.00031621,0.000336707015568927
0.0002448,0.0003948,1.435e-05,0.0001511,2e-05,0.00011,0.0002716,0.00121745,0.00066355,0.0001311,1e-11_10000_5,147,1e-11,10000,5,0.000321875,0.000369494088247701
0.0002716,0.0004129,1.505e-05,0.00012215,3e-05,0.00012,0.0002448,0.0010785,0.00070685,0.0001035,1e-11_10000_5,148,1e-11,10000,5,0.000310535,0.000340558152196916
0.0002751,0.0004136,1.39e-05,0.0001237,2e-05,9e-05,0.0001744,0.0008643,0.00065215,0.00010005,1e-11_10000_5,149,1e-11,10000,5,0.00027272,0.000286689410144304
0.0002514,0.0004933,1.3e-05,0.00012455,2e-05,1e-04,0.0001576,0.0008291,0.00076685,6.9e-05,1e-11_10000_5,150,1e-11,10000,5,0.00028248,0.000305458406151949
0.0002402,0.0004057,1.275e-05,0.00013165,1e-05,7e-05,0.000164,0.0008129,0.00065215,5.865e-05,1e-11_10000_5,151,1e-11,10000,5,0.0002558,0.000280255492561896
0.0001488,0.0004549,1.25e-05,9.35e-05,1e-05,7e-05,0.0001796,0.00082655,0.0006325,2.07e-05,1e-11_10000_5,152,1e-11,10000,5,0.000244905,0.000290424050551756
0.0001332,0.0004546,1.375e-05,0.00011125,0,7e-05,0.0001632,0.000817,0.0005691,2.07e-05,1e-11_10000_5,153,1e-11,10000,5,0.00023528,0.000280223874984112
0.0001278,0.0003857,1.45e-05,0.00013625,0,5e-05,0.0001132,0.00081515,0.00053475,3.45e-05,1e-11_10000_5,154,1e-11,10000,5,0.000221185,0.000271124238690597
0.0001293,0.000403,1.55e-05,9.675e-05,0,6e-05,0.0001996,0.00078045,0.0005357,3.45e-05,1e-11_10000_5,155,1e-11,10000,5,0.00022548,0.000262683396463838
0.0001658,0.0004221,1.45e-05,6.925e-05,0,2e-05,0.0001984,0.00067555,0.0006638,3.45e-05,1e-11_10000_5,156,1e-11,10000,5,0.00022639,0.00026585095949924
0.0001132,0.0003895,1.6e-05,0.0001085,0,2e-05,0.0002152,0.00072265,0.00063095,3.795e-05,1e-11_10000_5,157,1e-11,10000,5,0.000225395,0.000266040065330602
9.14e-05,0.000424,1.775e-05,0.0001225,0,3e-05,0.0001436,0.00068975,0.00062,5.175e-05,1e-11_10000_5,158,1e-11,10000,5,0.000219075,0.000259886043669999
9.51e-05,0.0003716,1.675e-05,0.00013325,0,3e-05,0.0001368,0.00065845,0.0006593,7.245e-05,1e-11_10000_5,159,1e-11,10000,5,0.00021737,0.000255117763874734
9.35e-05,0.0004435,1.675e-05,0.0001015,0,1e-05,0.0001768,0.00073055,0.0006793,7.895e-05,1e-11_10000_5,160,1e-11,10000,5,0.000233085,0.000279975053501796
8.39e-05,0.0004329,1.625e-05,0.00012025,0,0,0.0001668,0.000671,0.00059,5.135e-05,1e-11_10000_5,161,1e-11,10000,5,0.000213245,0.00025456531736581
5.42e-05,0.0004786,1.725e-05,0.000116,0,0,0.0001904,0.00061315,0.00048,3.105e-05,1e-11_10000_5,162,1e-11,10000,5,0.000198065,0.000234999031972001
3.93e-05,0.0004764,1.575e-05,8.975e-05,0,0,0.0001904,0.00055475,0.00051,2.76e-05,1e-11_10000_5,163,1e-11,10000,5,0.000190395,0.000230738788640604
4.87e-05,0.0003577,1.55e-05,0.0001205,0,0,0.000144,0.0005801,0.00042,3.45e-06,1e-11_10000_5,164,1e-11,10000,5,0.000168995,0.000209006191362308
4.74e-05,0.0002715,1.425e-05,0.00015925,0,0,8.76e-05,0.00046675,0.00043,3.45e-06,1e-11_10000_5,165,1e-11,10000,5,0.00014802,0.000180389903634692
5.27e-05,0.0002877,1.375e-05,0.00023875,0,0,6.6e-05,0.00044485,0.00035,6.9e-06,1e-11_10000_5,166,1e-11,10000,5,0.000146065,0.000168055710091756
6.48e-05,0.0002755,1.525e-05,0.000236,0,0,1.6e-05,0.00041375,0.00031,1.035e-05,1e-11_10000_5,167,1e-11,10000,5,0.000134165,0.000157648542034348
7.29e-05,0.000287,1.2e-05,0.0002554,0,0,1.44e-05,0.00041955,0.00032,6.9e-06,1e-11_10000_5,168,1e-11,10000,5,0.000138815,0.000162971606337491
8.37e-05,0.0002518,1.1e-05,0.000252,0,0,1.76e-05,0.00035855,0.00025,3.45e-06,1e-11_10000_5,169,1e-11,10000,5,0.00012281,0.00013928018683375
8.91e-05,0.0002885,7e-06,0.00029825,0,0,1.76e-05,0.00036355,0.00028,3.45e-06,1e-11_10000_5,170,1e-11,10000,5,0.000134745,0.00015257101707074
7.575e-05,0.0002902,8.75e-06,0.00029775,0,0,1.92e-05,0.00036635,0.00033,1.035e-05,1e-11_10000_5,171,1e-11,10000,5,0.000139835,0.000158722518268693
9.45e-05,0.0002846,1.1e-05,0.000292,0,0,1.6e-05,0.0003807,0.00039,6.9e-06,1e-11_10000_5,172,1e-11,10000,5,0.00014757,0.000168285293805226
9.18e-05,0.0002842,1.175e-05,0.00021875,0,0,8e-06,0.00038885,0.00043,1.035e-05,1e-11_10000_5,173,1e-11,10000,5,0.00014437,0.000171605160826306
9.99e-05,0.0003349,9.5e-06,0.00018975,0,0,8e-06,0.00044285,0.0003618,1.38e-05,1e-11_10000_5,174,1e-11,10000,5,0.00014605,0.000173908376259838
9.72e-05,0.0003412,7.5e-06,0.0001795,0,0,1.28e-05,0.0004733,0.00034,1.725e-05,1e-11_10000_5,175,1e-11,10000,5,0.000146875,0.000177167032376543
0.0001026,0.0003852,8.25e-06,0.00013225,0,0,6.4e-06,0.00046095,0.00032,2.07e-05,1e-11_10000_5,176,1e-11,10000,5,0.000143635,0.000178106754894049
0.0001269,0.0003525,7e-06,9.825e-05,0,0,9.6e-06,0.0004817,0.00033,2.49e-05,1e-11_10000_5,177,1e-11,10000,5,0.000143085,0.000178567077421592
0.0001053,0.0003433,7.5e-06,7.075e-05,0,0,8e-06,0.0004833,0.00029,1.725e-05,1e-11_10000_5,178,1e-11,10000,5,0.00013254,0.000175238481631303
0.0001112,0.0003732,5.5e-06,5.95e-05,0,0,6.4e-06,0.0004281,0.00025,1.38e-05,1e-11_10000_5,179,1e-11,10000,5,0.00012477,0.000165173195632813
0.0001107,0.0003354,6.25e-06,4.125e-05,0,0,6.4e-06,0.0003905,0.00022,1.725e-05,1e-11_10000_5,180,1e-11,10000,5,0.000112775,0.000149270463421268
0.0001107,0.0003149,5.75e-06,6.75e-05,0,0,6.4e-06,0.00034565,0.00018,1.38e-05,1e-11_10000_5,181,1e-11,10000,5,0.00010447,0.000132904028030254
0.0001053,0.000312,4.75e-06,9e-05,0,0,8e-06,0.0003093,2e-04,6.9e-06,1e-11_10000_5,182,1e-11,10000,5,0.000103625,0.000126908254809878
0.0001053,0.0003174,4e-06,6.375e-05,0,0,1.12e-05,0.0002843,0.00015,1.38e-05,1e-11_10000_5,183,1e-11,10000,5,9.4975e-05,0.000119884563110612
9.99e-05,0.0003329,4.25e-06,5.625e-05,0,0,1.76e-05,0.0003037,0.00016,1.725e-05,1e-11_10000_5,184,1e-11,10000,5,9.9185e-05,0.000126512588416243
0.0001026,0.0004182,3.25e-06,4.125e-05,0,0,1.28e-05,0.0003281,0.00013,1.38e-05,1e-11_10000_5,185,1e-11,10000,5,0.000105,0.000149734585554277
8.64e-05,0.0004159,3.75e-06,4.875e-05,0,0,2.08e-05,0.00032425,2e-04,1.38e-05,1e-11_10000_5,186,1e-11,10000,5,0.000111365,0.000150763945457792
8.91e-05,0.00042975,4.75e-06,6.75e-05,0,0,1.92e-05,0.00033125,0.00017,1.38e-05,1e-11_10000_5,187,1e-11,10000,5,0.000112535,0.000152660503969502
8.91e-05,0.0004732,5.5e-06,9e-05,0,0,1.6e-05,0.000318,0.00014,1.035e-05,1e-11_10000_5,188,1e-11,10000,5,0.000114215,0.000160077675676529
9.72e-05,0.0005041,5.5e-06,9.375e-05,0,0,1.44e-05,0.0003363,0.00021,1.035e-05,1e-11_10000_5,189,1e-11,10000,5,0.00012716,0.000172626597345574
9.18e-05,0.0004761,4.5e-06,0.00011625,0,0,1.44e-05,0.0003302,0.00027,2.07e-05,1e-11_10000_5,190,1e-11,10000,5,0.000132395,0.000168627232626683
0.0001053,0.0004534,3.25e-06,0.00013875,0,0,1.12e-05,0.0003173,0.00028,6.9e-06,1e-11_10000_5,191,1e-11,10000,5,0.00013161,0.000163965509245762
9.99e-05,0.00048285,5.5e-06,0.000135,0,0,1.76e-05,0.0003327,2e-04,6.9e-06,1e-11_10000_5,192,1e-11,10000,5,0.000128045,0.000166156158895447
7.83e-05,0.00043695,5.75e-06,0.00013875,0,0,3.36e-05,0.00032645,2e-04,1.725e-05,1e-11_10000_5,193,1e-11,10000,5,0.000123705,0.000153227380875612
0.0001242,0.00038325,7e-06,0.00013875,0,0,4.16e-05,0.0003365,0.00013,1.38e-05,1e-11_10000_5,194,1e-11,10000,5,0.00011751,0.000139671843181716
0.0001296,0.00036615,6.5e-06,0.00016235,0,0,3.68e-05,0.0003774,0.00012,2.07e-05,1e-11_10000_5,195,1e-11,10000,5,0.00012195,0.000144205570858641
0.0001161,0.00030255,8.25e-06,0.0001897,0,0,3.84e-05,0.00037025,0.00019,2.76e-05,1e-11_10000_5,196,1e-11,10000,5,0.000124285,0.000134173865334829
0.0001188,0.0002566,9.25e-06,0.0002036,0,0,2.88e-05,0.0003451,0.00018,3.795e-05,1e-11_10000_5,197,1e-11,10000,5,0.00011801,0.000122925259134701
9.99e-05,0.00025945,1.175e-05,0.00019035,0,0,2.72e-05,0.0003962,0.0001784,4.485e-05,1e-11_10000_5,198,1e-11,10000,5,0.00012081,0.000133027690935217
0.0001134,0.00027205,1.125e-05,0.00015815,0,0,2.88e-05,0.0003933,0.0001484,4.14e-05,1e-11_10000_5,199,1e-11,10000,5,0.000116675,0.000131288080719039
8.91e-05,0.00027135,9.5e-06,0.00020005,0,0,2.24e-05,0.00038195,0.00013,4.83e-05,1e-11_10000_5,200,1e-11,10000,5,0.000115265,0.000130996240510092
0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,1e-11_10000_50,1,1e-11,10000,50,0.05,0
0.0408386,0.0392287,0.039361,0.0432469,0.0418412,0.0411812,0.0399798,0.0416371,0.0420082,0.0394582,1e-11_10000_50,2,1e-11,10000,50,0.04087809,0.00134703722579098
0.0355489,0.0360526,0.0360145,0.0397373,0.0381687,0.0372536,0.0351807,0.0377098,0.0384307,0.0351622,1e-11_10000_50,3,1e-11,10000,50,0.0369259,0.00156633414627205
0.0331604,0.0338477,0.0347006,0.0373658,0.0357958,0.0356902,0.0325812,0.0359983,0.0365574,0.0330887,1e-11_10000_50,4,1e-11,10000,50,0.03487861,0.00164271626646573
0.0323247,0.0328787,0.0332735,0.0365926,0.034555,0.0346361,0.0318927,0.0351525,0.0351619,0.0319304,1e-11_10000_50,5,1e-11,10000,50,0.03383981,0.00160456245157364
0.0323389,0.0323354,0.0327384,0.0358447,0.033861,0.0339706,0.0313167,0.0344628,0.0349851,0.0319566,1e-11_10000_50,6,1e-11,10000,50,0.03338102,0.00146339446630087
0.0320267,0.0321063,0.0324219,0.0356276,0.0334117,0.0335553,0.0312549,0.0341622,0.0349597,0.0313549,1e-11_10000_50,7,1e-11,10000,50,0.03308812,0.00150286979313283
0.0317732,0.0320906,0.0321975,0.0351262,0.0329289,0.0335222,0.0314306,0.0338106,0.0345367,0.0306605,1e-11_10000_50,8,1e-11,10000,50,0.0328077,0.00142826741582629
0.0317481,0.0318242,0.0322236,0.0350659,0.0328703,0.0332871,0.0315423,0.0336555,0.0347112,0.030199,1e-11_10000_50,9,1e-11,10000,50,0.03271272,0.00150638734564225
0.0319741,0.0316335,0.0321604,0.0349242,0.0325838,0.0333317,0.0313425,0.0333373,0.0347177,0.0301359,1e-11_10000_50,10,1e-11,10000,50,0.03261411,0.00149577341231886
0.0317923,0.0315059,0.0318746,0.0346628,0.0319131,0.0331782,0.0312839,0.0333227,0.0347227,0.0300786,1e-11_10000_50,11,1e-11,10000,50,0.03243348,0.00150101330943836
0.0318056,0.0315863,0.0316367,0.0345412,0.0316538,0.0333426,0.030893,0.0329479,0.0347016,0.0298482,1e-11_10000_50,12,1e-11,10000,50,0.03229569,0.00155989942799029
0.0316801,0.0312899,0.031391,0.0339614,0.0311241,0.0333523,0.0304856,0.0325836,0.0348569,0.0298044,1e-11_10000_50,13,1e-11,10000,50,0.03205293,0.00159892264148221
0.0317907,0.0311608,0.0311773,0.0336373,0.0308641,0.0330393,0.0304756,0.032578,0.0345479,0.0299417,1e-11_10000_50,14,1e-11,10000,50,0.03192127,0.00148325286452146
0.0316996,0.0313194,0.0310618,0.0336817,0.0304324,0.0330812,0.0303103,0.03279,0.0345828,0.0295943,1e-11_10000_50,15,1e-11,10000,50,0.03185535,0.00161988861225428
0.0315981,0.0311432,0.0306655,0.0335891,0.0300295,0.0328987,0.0301355,0.0325763,0.0342391,0.0295877,1e-11_10000_50,16,1e-11,10000,50,0.03164627,0.00160839062975662
0.0314277,0.0312661,0.0306759,0.0332836,0.0296633,0.0326636,0.0299445,0.0325891,0.0343111,0.0294061,1e-11_10000_50,17,1e-11,10000,50,0.0315231,0.00165108790734406
0.0312663,0.031025,0.0303062,0.0327535,0.0295099,0.0324231,0.0296027,0.032599,0.0341189,0.0296523,1e-11_10000_50,18,1e-11,10000,50,0.03132569,0.00159393343054219
0.0312166,0.0309697,0.0298618,0.0328204,0.0293791,0.0322742,0.0293332,0.0323218,0.0341473,0.0295344,1e-11_10000_50,19,1e-11,10000,50,0.03118585,0.00167137825378405
0.031447,0.0305004,0.0300307,0.0327998,0.0290465,0.0320414,0.0292539,0.0320952,0.034085,0.0291618,1e-11_10000_50,20,1e-11,10000,50,0.03104617,0.00172085649543734
