V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,variable,generation,generationMean,generationSD
0.0334878,0.0362705,0.0344713,0.0361961,0.0347015,0.0352102,0.0342206,0.0350685,0.0353273,0.0347103,h0.4.spFly,160,0.03496641,0.000852206899043758
0.0334378,0.0361548,0.0344033,0.0361178,0.0347562,0.0351148,0.0341482,0.0349954,0.0352795,0.0346504,h0.4.spFly,161,0.03490582,0.000835956084439316
0.0333417,0.0359934,0.03428,0.0359814,0.0346634,0.0350429,0.034133,0.034952,0.035203,0.0345991,h0.4.spFly,162,0.03481899,0.000813890860073457
0.0332955,0.0358838,0.0342077,0.0359337,0.0346041,0.0349716,0.034117,0.0348718,0.0350949,0.0344754,h0.4.spFly,163,0.03474555,0.000801137276695518
0.0332626,0.0358115,0.0341389,0.0358629,0.0345838,0.0349084,0.0340331,0.0347403,0.0350437,0.0344148,h0.4.spFly,164,0.03468,0.000793550534692726
0.0331757,0.0357974,0.0341306,0.0358098,0.0344636,0.0347513,0.033988,0.0347178,0.0349565,0.0343168,h0.4.spFly,165,0.03461075,0.000801554462348699
0.0331074,0.0357491,0.0340428,0.0357219,0.0343372,0.0346535,0.0339844,0.0346739,0.0349247,0.0342818,h0.4.spFly,166,0.03454767,0.000799518238343844
0.0330904,0.0356012,0.0339333,0.0356922,0.0343253,0.0345867,0.0339067,0.0346431,0.0348394,0.0341157,h0.4.spFly,167,0.0344734,0.000789403858054362
0.0330507,0.0355565,0.0338296,0.0355597,0.0342603,0.0345858,0.033802,0.0345539,0.0348121,0.0340269,h0.4.spFly,168,0.03440375,0.000786877042844404
0.0329633,0.0354386,0.0337432,0.0354094,0.0341224,0.0344798,0.033711,0.0345033,0.0347522,0.0339163,h0.4.spFly,169,0.03430395,0.000776577079597096
0.0329265,0.0354069,0.0336514,0.0353977,0.0340446,0.0343716,0.0335794,0.0345349,0.034678,0.0337894,h0.4.spFly,170,0.03423804,0.00079912181966623
0.0328933,0.0353568,0.0335471,0.0353357,0.0339087,0.034292,0.0334952,0.0345168,0.0346278,0.0336758,h0.4.spFly,171,0.03416492,0.000809503374229464
0.032738,0.0353325,0.0334404,0.0352628,0.0338158,0.0342619,0.0333914,0.0344823,0.0345235,0.0337184,h0.4.spFly,172,0.0340967,0.000832758912691221
0.0326221,0.0352782,0.0333391,0.0352306,0.0337506,0.0342184,0.0333111,0.0344507,0.0344574,0.0336222,h0.4.spFly,173,0.03402804,0.000857338687386081
0.0325841,0.035214,0.033291,0.035181,0.0336982,0.0341828,0.0332638,0.0343697,0.0343458,0.0335594,h0.4.spFly,174,0.03396898,0.000848741684037153
0.032552,0.0351754,0.0332806,0.0351327,0.0336455,0.0341373,0.0331784,0.034214,0.0342663,0.0335583,h0.4.spFly,175,0.03391405,0.000839066906681995
0.0324544,0.0351362,0.0332175,0.0350405,0.0335616,0.0339935,0.033132,0.0341756,0.0341333,0.0335179,h0.4.spFly,176,0.03383625,0.000838869685615379
0.032451,0.0351023,0.0331388,0.0350059,0.033495,0.0339411,0.0331219,0.0341201,0.0340701,0.0334817,h0.4.spFly,177,0.03379279,0.000833742128331989
0.0323966,0.0350448,0.0330082,0.034861,0.0334284,0.0338462,0.0330809,0.0340813,0.0339507,0.0334113,h0.4.spFly,178,0.03371094,0.000823452331751309
0.0323638,0.0349853,0.0329518,0.03477,0.0333719,0.0338036,0.0330166,0.0340968,0.0339167,0.0332919,h0.4.spFly,179,0.03365684,0.000821913403386674
0.0322522,0.0349309,0.0328855,0.0346704,0.0332543,0.0337405,0.032996,0.0340577,0.0338671,0.0332025,h0.4.spFly,180,0.03358571,0.000828987783652114
0.032247,0.0349108,0.0327758,0.034533,0.0331644,0.0336416,0.0329786,0.0339413,0.0337604,0.0331234,h0.4.spFly,181,0.03350763,0.000813787810249768
0.0322109,0.0348266,0.0326516,0.0344129,0.0330607,0.0336115,0.0329822,0.0338491,0.0337161,0.0331139,h0.4.spFly,182,0.03344355,0.000798201180780885
0.0321612,0.0347818,0.0326197,0.0343364,0.0329764,0.0335117,0.0329651,0.0337818,0.0336779,0.0329999,h0.4.spFly,183,0.03338119,0.000795145206096206
0.0320793,0.0347374,0.0325871,0.0342341,0.0329256,0.0334442,0.0329391,0.0337489,0.0335527,0.0329607,h0.4.spFly,184,0.03332091,0.000789115889883525
0.0319063,0.0346928,0.0325914,0.0342305,0.0328651,0.0333891,0.0328329,0.0336863,0.0334417,0.032868,h0.4.spFly,185,0.03325041,0.000816281124572493
0.0317883,0.0347255,0.0325594,0.0342016,0.0328247,0.0332612,0.0327687,0.0336262,0.033332,0.0328171,h0.4.spFly,186,0.03319047,0.000843867282943368
0.0317222,0.0345937,0.0325247,0.0341108,0.0327492,0.0332043,0.0326678,0.0335364,0.0332887,0.0328348,h0.4.spFly,187,0.03312326,0.000822858746079787
0.0316159,0.0345089,0.0324627,0.0340205,0.0326766,0.0331683,0.0326263,0.0335128,0.0331764,0.0327805,h0.4.spFly,188,0.03305489,0.000823766392789176
0.0315843,0.0343876,0.0323177,0.0339328,0.032663,0.0331264,0.0324788,0.0334355,0.0330667,0.0327232,h0.4.spFly,189,0.0329716,0.000811661297723515
0.0315219,0.0343142,0.0322165,0.0338319,0.0325652,0.0330597,0.0324426,0.0333744,0.0329811,0.0326911,h0.4.spFly,190,0.03289986,0.00080669508104226
0.0315009,0.034219,0.0321914,0.0337838,0.0325567,0.0330028,0.0323878,0.0333432,0.0329063,0.0326144,h0.4.spFly,191,0.03285063,0.000790561621816345
0.0313782,0.0341007,0.0321324,0.0337192,0.0325306,0.0328754,0.0323749,0.0333,0.0328393,0.0325738,h0.4.spFly,192,0.03278245,0.000786169091579893
0.0313382,0.0340407,0.0320979,0.0336931,0.032492,0.0328334,0.0322624,0.033249,0.0327945,0.0324397,h0.4.spFly,193,0.03272409,0.000790610532647608
0.0312707,0.0340345,0.0320858,0.0336249,0.032434,0.0327419,0.0322533,0.0332099,0.0327976,0.0323826,h0.4.spFly,194,0.03268352,0.000795548274671836
0.0311925,0.0339535,0.0319223,0.0335914,0.0323982,0.032688,0.0321912,0.0331366,0.0327867,0.0322858,h0.4.spFly,195,0.03261462,0.000808986682763621
0.0311332,0.0338895,0.0318638,0.0335516,0.0323782,0.0326917,0.0321652,0.0330732,0.0327129,0.0321875,h0.4.spFly,196,0.03256468,0.000809859146601021
0.0310809,0.0338145,0.0318402,0.0335057,0.0323226,0.0326787,0.0321833,0.0329853,0.0326714,0.032133,h0.4.spFly,197,0.03252156,0.00079910795015442
0.0310382,0.0336973,0.0317738,0.0335073,0.0322896,0.0326352,0.0320627,0.03296,0.032635,0.0320594,h0.4.spFly,198,0.03246585,0.000801282020334358
0.0310569,0.033638,0.0317126,0.0334456,0.032223,0.0325728,0.0320047,0.0329001,0.0325716,0.0319966,h0.4.spFly,199,0.03241219,0.000786031016422239
0.0310055,0.0336188,0.0316556,0.0334134,0.0321773,0.0325364,0.031928,0.0328237,0.0324714,0.0318697,h0.4.spFly,200,0.03234998,0.000798819726290677
